"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36"
"1",34.0193477020172,6.37810603690586,7.4983838519307,1.91971323333333,8.142590625,2.92511177222222,2.26891141864034,13.1261985955186,3.6136550895141,8.81530396666667,5.87367173611111,5.98565577777778,4.96782393250175,8.79070335073656,5.7428190521489,4.15702715277778,3.88923529444444,8.91126650277778,9.12158690120985,5.91559128847092,5.02338676944444,1.38249965,5.87198453888889,2.52500876666667,5.0290971182642,9.10570762866487,7.62391189544167,1.86363335555556,5.60591551111111,3.95378423055556,3.39018511816378,4.3877849582746,1.99597884325174,14.9991489921753,4.97217349166667,4.43384538611111
"2",15.6419633925288,4.66584084943972,5.276242675,3.29461436944444,12.6419837916667,4.74534531111111,6.71576246348499,9.68329704552184,4.55352503497586,3.461901625,2.39950772222222,6.01081810277778,3.53135788532648,4.84689134340908,6.7735575345191,2.80665389444444,2.51277486944444,3.75240921666667,4.35322096533351,4.68739460056304,4.46072281759943,3.04862078333333,3.64437313333333,6.23669916388889,4.86703578971026,6.54118628858176,4.63860792232885,2.074246875,5.298395575,3.70192319444444,3.11112869916013,6.88563291940616,2.16375824722222,2.74225119444444,2.95011318888889,6.17063942777778
"3",8.88698118043647,5.65221811951395,4.08823107777778,3.40400449722222,2.12736747222222,3.87819980555556,6.68961286546711,12.2837714513043,8.84457799750884,5.56214394444444,3.07034891111111,5.10120008888889,13.5327562572373,8.15833284103776,17.6907948904265,3.03514070277778,6.98290660277778,4.72308885277778,5.40596718828847,4.9020234594216,4.97380841691108,5.24300014166667,3.68594118055556,3.8307646,5.53493387856282,6.95010382461984,3.32337219747073,4.6600461,5.03703631944444,3.64237576666667,3.51438157849497,8.38589536388889,4.71459487222222,3.53540676111111,2.11110096111111,2.79154841666667
"4",3.48817887271348,6.70117062814936,10.4006254465885,10.1178212841596,4.45431754722222,2.51687130555556,9.57889533611609,5.61531051671731,3.69066422777778,3.13355539495216,2.17438248055556,2.93133194722222,4.72471654776829,7.81709475240088,7.31245495948804,0.910576666666667,3.7689426,3.57335778888889,5.08063660633936,4.94963818090255,1.48573336388889,4.03557126666667,3.93131597222222,5.46093855277778,5.50216857690249,3.99348145175593,6.6363859511379,11.0785872849435,4.42598757777778,3.74870198888889,6.11039916320532,14.8712797343059,3.05965248008942,3.03909119166667,3.427801875,6.93098691388889
"5",2.83347971661828,4.62919707170537,5.99280923078921,3.96061357777778,2.800534825,4.07771034444444,7.43217038986737,10.2860837366717,3.33600269542453,10.0345093472222,5.96237075555556,5.76831053888889,5.24109779024166,8.9355113197917,13.553798333842,4.37682316388889,6.92019173888889,4.46393826666667,11.1293190779946,5.32980253797377,3.32882815277778,6.13666718611111,2.8361747,3.14974831944444,5.14289541690018,10.6475130422561,5.72157282644686,5.0619623098296,5.14250343888889,4.59131866944444,6.97098660752152,3.92200347633112,7.76326858705209,1.56725069166667,11.1136096972222,3.71920883611111
"6",7.80895771760748,8.06936484583193,6.30866278018054,11.976229753394,7.60541604756047,10.8774145978958,4.82951991385256,6.73666539530386,8.89085661032562,7.74927047685828,6.07463026388889,3.85586698686877,9.28415945248278,9.85183183034983,10.4713009841825,8.37600884549613,9.29785366666667,10.2571659361111,8.87659258276927,5.30960481545587,3.38247278079659,10.4766959604078,4.78217766944444,7.58085902212892,7.14606804003081,4.04958891558002,8.38136565823278,5.92399805157261,8.37283403333333,5.12718604537806,6.76542294847225,6.9090954122202,6.67766949661064,10.570660185727,4.76082507215368,3.57455383888889
"7",8.2651901704535,11.4199110308043,19.1650086593595,11.2531300142186,7.66063559444444,6.32693069286791,13.9359394981785,6.70031771164343,18.3691755399229,14.701595725,11.3391474535996,10.6428426027778,7.02059445033008,6.0410855541609,9.41357421174241,5.31363842222222,7.23779606666667,6.64401125,7.69261595082537,5.56036823578943,6.47470243419202,5.28206798409657,7.50638966006052,6.39469551666667,10.1610059574508,9.07410982091728,8.39681352934911,5.12124734166667,5.02259777278408,5.11035798234505,5.84857174315026,7.03535587135052,7.30957703752648,8.20872668460169,9.72567148622363,10.0650381388889
"8",8.84561130834735,7.75850585927518,3.52389179444444,9.34605713318842,6.03086491324931,4.91563682618014,5.00345270189733,9.0499674213383,12.4513134585671,6.4645563668164,3.6077419,7.28278534166667,7.63397044629976,10.4825430789549,5.33125957300638,7.82924076378754,5.04636271944444,5.6928023,6.57674467067958,5.76285050102697,8.6635007764159,7.66380319992716,3.85652557222222,6.72990308611111,9.08382243718212,5.28260646384222,4.68368732564189,6.26627123476589,8.99145080251566,8.21805018361937,4.58439444216739,8.16131329345932,12.7285819777701,7.31547932222161,4.06449363611111,4.43226770334876
"9",11.7676499931052,14.1356828138546,4.78515680802887,6.33009464778655,6.915985675,3.76314168980232,17.9615680111602,8.05579682438023,10.930851869133,6.28071401479245,7.54462878055556,4.56099410277778,9.51550524270485,4.659048221075,8.252715175,4.54741104944656,4.58992315833333,8.707212199966,8.06840539541496,8.52734880650097,12.5901654399977,5.81047469583853,8.74706757386334,7.68502031944444,6.35299265874864,7.65680578359894,5.23036703674663,8.91265682720512,6.76465952222222,11.1529426403172,9.12818892967141,6.12258862707877,9.91554470706467,10.5756773159118,8.94639153387152,4.43238156388889
"10",12.1827996958924,5.86301301454131,3.42158221227252,8.82153251685829,6.91826165819735,5.90935060984009,11.2721450018771,11.316717718372,14.4076532003429,9.99451652777778,10.6448139027778,3.98368486111111,6.25373081055117,3.56911696502859,5.66049103987036,3.93720787780732,5.01159832777778,5.067141775,6.652818304512,11.3998560309652,6.98803301405553,7.42997714983397,5.74507836858149,4.38405169444444,9.43623353251024,8.08299756957449,9.41759666635882,6.52086813937969,12.2597354132548,7.52338607918255,5.28107740303146,8.41218374350511,6.91731452316787,6.01793754104362,7.61777015833333,4.58391724623296
